503,002518.SZ,软件开发、销售及相关技术服务(不含限制项目)；电力工程施工总承包；机电工程施工总承包；电力设施的安装、维修和试验；光伏电站的投资、开发、建设和运营；数据中心的投资、开发、建设和运营；计算机信息系统集成；空调制冷设备的安装、维修和保养；自有物业租赁；设备租赁(不含融资租赁)；蓄电池销售(不含限制项目)；国内商业、物资供销业(不含专营、专控、专卖商品)；经营进出口业务(法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)。,5
504,002475.SZ,生产经营连接线、连接器、电脑周边设备、塑胶五金制品。,3
506,002388.SZ,电子工具、仪器仪表设备、电子元器件、化工产品的销售及售后服务；其他国内商业、物资供销业(不含专营、专控、专卖商品)；信息咨询(不含限制项目)；从事货物、技术进出口业务(不含分销、国家专营专控商品)；普通货运；净化产品的开发及销售；净化工程的设计与安装、机器设备租赁；五金零配件的销售；房屋租赁及管理。金属防腐蚀的研发、生产、销售。,3
508,002413.SZ,制造卫星导航定位接收机、雷达及配套设备、工业控制计算机、频谱测量仪器、干扰场强测量仪器；加工计算机软硬件；计算机系统服务；投资管理；资产管理；企业管理；技术开发、技术推广、技术转让、技术咨询、技术服务，自营和代理各类商品及技术的进出口业务，但国家限定或禁止进出口的商品及技术除外。(依法须批准的项目，经有关部门批准后方可开展经营活动),4
512,300128.SZ,一般经营项目：智能交互感知技术、物联网技术、互联网分布式云技术、高速通讯传输系统技术、光感控技术、新型电子墨水显示技术、纳米新材料技术、新型节能技术的研发、技术咨询、技术服务、技术转让；销售：新型电子墨水显示产品、石墨烯、光伏产品、银浆、蓝宝石衬底图案化产品；企业管理服务及咨询；自有不动产租赁；加工各种高性能复合材料、高分子材料，提供自产产品的售后服务；手机软件、计算机软件(含游戏)开发；从事上述商品和技术的进出口业务。,3
514,300132.SZ,"药用辅料[樟脑(合成)]、原料药[樟脑(合成)]、中药饮片（冰片）的生产；2-莰醇（冰片）、莰烯、双戊烯的生产； 1,2-二甲苯、 1,3-二甲苯、 1,4-二甲苯、氢氧化钠溶液[含量≥30%]、松节油、 乙酸[含量＞80%]、 溶剂油[闭杯闪点≤60℃]、 莰烯、 α -蒎烯、 β -蒎烯、 2-莰醇、 双戊烯、三乙胺、氯化苄、 正磷酸、硼酸、三氟化硼、三氟化硼乙酸络合物、 甲基异丙基苯、甲醇（剧毒品除外）的批发；化工产品（不含危险化学品及易制毒化产品）、香料及香料油的生产；医药工程的设计与施工； 机械设备、仪器仪表及零配件销售；非织造布、 化妆品的制造及销售； 对外贸易。（依法须经批准的项目，经相关部门批准后方可开展经营活动）",0
517,002491.SZ,互联网网页设计；计算机网络集成技术服务；无线通信设备、传输设备、数据通信设备、宽带多媒体设备、物联网及通信相关领域产品的研发、生产、销售、技术服务；市话电缆、特种电缆、光缆、双芯铁芯电话线、双芯铜包钢电话线、电线电缆、光纤、通信电缆、RF电缆、漏泄同轴电缆、室内光缆生产、销售及相关检测技术服务；光电缆原材料销售；废旧金属回收；道路普通货物运输；自营和代理各类商品及技术的进出口业务。(国家限定企业经营或禁止进出口的商品和技术除外)(依法须经批准的项目，经相关部门批准后方可开展经营活动)。,4
518,300846.SZ,技术开发、技术推广、技术服务、技术咨询；计算机系统服务；数据处理；基础软件服务；应用软件服务；销售计算机、软件及辅助设备、电子产品；出租商业用房；机械设备、电子产品租赁；技术进出口、货物进出口、代理进出口；经营电信业务。(企业依法自主选择经营项目，开展经营活动；经营电信业务以及依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。),1
519,300634.SZ,一般经营项目： 计算机软、硬件通信设备的技术开发、计算机系统集成及相关技术服务、信息技术咨询；软件销售（以上均不含限制项目）；信息服务业务（仅限互联网信息服务和移动网信息服务业务）；经营第二类增值电信业务中的国内呼叫中心业务、信息服务业务（不含固定网电话信息服务和互联网信息服务）；设计、制作、代理、发布各类广告；自有物业租赁；物业管理；计算机软件及技术服务外包； IT 系统及通信设备运维； 为科技企业提供共享设施、技术服务、创业辅导服务； 商务信息咨询（不含限制项目），企业管理咨询（不含限制项目），企业形象设计，会展会务服务；市场营销策划，图文设计制作，市场调研与研究（不含限制项目），信息监测及数据处理；通信业务代理。（以上法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营）， 许可经营项目： 电信业务经营； 售电业务（电力销售服务、电力购售电贸易、新能源贸易、电力电商、电力客户专业服务）；配电网投资与运营；电力项目投资；电力工程设计安装；节能技术服务；承装（修、试、维护）电力设施；电力数据处理和分析服务；能源管理及技术咨询服务；新能源技术开发与技术服务、充电设备销售、建设运营；建筑智能化工程设计与施工； 停车场服务； 经营性互联网文化活动、网络音乐。,1
521,300469.SZ,计算机软硬件、系统集成、网络工程、电子信息领域内的“四技”服务，计算机软硬件，网络工程设备，公共安全防范工程设计及施工，建筑智能化工程设计与施工，计算机数据处理。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,1
524,002335.SZ,"变压器、整流器和电感器制造;配电开关控制设备制造;光伏设备及元器件制造;其他未列明电气机械及器材制造;通信系统设备制造;其他未列明制造业(不含须经许可审批的项目);风力发电;太阳能发电;其他未列明电力生产;电力供应;计算机、软件及辅助设备批发;其他机械设备及电子产品批发;经营各类商品和技术的进出口(不另附进出口商品目录),但国家限定公司经营或禁止进出口的商品及技术除外;其他未列明批发业(不含需经许可审批的经营项目);软件开发;信息系统集成服务;信息技术咨询服务;数据处理和存储服务;其他未列明信息技术服务业(不含需经许可审批的项目);自有房地产经营活动;其他未列明的机械与设备租赁(不含需经许可审批的项目);对第一产业、第二产业、第三产业的投资(法律、法规另有规定除外);投资管理(法律、法规另有规定除外);其他未列明服务业(不含需经许可审批的项目);合同能源管理;资产管理(法律、法规另有规定除外);动力电池制造;其他未列明电池制造;电气安装;其他未列明建筑安装业;城市及道路照明工程;蓄电池及储能设备;空调设备的研发、生产、销售;节能设备及工程;太阳能或风光互补路灯系统;LED 路灯;电力工程;机电设备安装工程;安全技术防范系统和机房工程的设计;施工安装及相关咨询服务;轨道交通设备及系统集成;新能源汽车充电及装备系统销售;数据中心运维服务;建设工程勘察设计;电动汽车充电设施建设运营;电动汽车充电设备及装备系统研发、生产、销售服务和咨询；社会公共安全设备及器材制造、锂离子电池制造、管道和设备安装、金属结构制造、工程和技术研究和试验发展、承装、承修、承试电力设施、其他电子设备制造、节能技术推广服务。",5
525,300107.SZ,"生产销售间氨基苯酚、氯乙烷、 溴丁烷、间苯三酚（ 在安全生产许可证有效期内经营）； 生产销售间氨基苯磺酸、间羟基-N.N-二乙基苯胺、苯胺—2.5—双磺酸单钠盐、 2-苯氨基-3-甲基-6-二乙基荧烷（ ODB-1）， 2-苯氨基-3-甲基-6-二丁基荧烷(ODB-2)、 4,4'-二氯二苯砜、 4,4'-二氨基二苯砜、 3,3'-二氨基二苯砜、环氧树脂及其固化剂、有机中间体（危险化学品除外）。经营本企业自产产品及技术的出口业务和本企业所需的机械设备、零配件、原辅材料及技术的进口业务（ 依法须经批准的项目，经相关部门批准后方可开展经营活动）。",0
526,300141.SZ,高低压电器及成套设备（含断路器）、 变压器、 配用电终端及其成套设备、箱式变电站、柱上断路器、柱上负荷开关、 电工器材、电力滤波装置、无功补偿装置、电力储能装置、 储能设备、光伏系统及设备、 电动汽车充电设备、新能源汽车充换电站（点）建设与运营、能源管理及其它电力电子类环保节电装置的研发、制造、销售；并提供相关产品的方案设计、安装、调试及其它售后服务；自有房屋出租；设备出租。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）,5
528,002369.SZ,一般经营项目：计算机周边板卡、消费数码产品、通讯网络产品、音响产品、广播电影电视器材、调制解调器(不含卫星电视广播地面接收设施)、U盘、MP3、MP4、数字电视系统用户终端接收机、网络交换机、无线网络适配器、无线路由器、VOIP网关、VOIP电话、IP机顶盒的组装生产(在许可有效期内生产)；手机和平板电脑等移动手持终端的生产(由分支机构经营，执照另行申办)；技术开发、购销、电子产品的购销及其他国内商业、物资供销业(不含专营、专控、专卖商品)；经营进出口业务(法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)；机械设备租赁(不配备操作人员的机械设备租赁，不包括金融租赁活动)；汽车租赁(不包括带操作人员的汽车出租)；计算机与通讯设备租赁。许可经营项目：无。,4
530,300253.SZ,从事健康科技领域内的技术开发、技术转让、技术咨询、技术服务， 医疗器械生产（ II 类 6870 影像档案传输、处理系统软件）， 医疗器械经营， 实业投资， 自有房屋租赁；计算机软件的开发、设计和制作，计算机软、硬件及辅助设备的销售，计算机网络信息系统集成的维护，并提供相关的技术咨询和技术服务。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,1
532,300624.SZ,"电子计算机软件、网络、硬件及外部设备的技术开发、技术咨询(不含限制项目);电子计算机软件、硬件、外部设备及计算机耗材的代理、销售(不含专营、专控、专卖商品);家庭智能集成设备、移动智能设备的技术开发、技术咨询、技术服务;家庭职能集成设备、移动智能设备及耗材的销售(生产项目另行申办营业执照),经营进出口业务;信息服务业务；【依法须经批准的项目，经相关部门批准后方可开展经营活动】。",1
534,300041.SZ,"胶粘剂、汽车制动液、原子灰、液压油、润滑油、润滑脂的生产与销售；润滑剂、制冷剂等专项化学制品及相关使用设备、精细化工产品的研究与开发及销售（不含危险化学品和国家禁止经营的化学品）； 丙烯酸酯聚合物类胶粘剂、氯丁胶粘剂、气溶胶（清洗剂、松动剂）、聚氨酯类胶粘剂、橡胶涂料和涂胶用稀释剂等的销售（有效期至 2023 年 2 月 18 日）； 商品及技术进出口业务（不含国家限制或禁止的商品和技术进出口）。（涉及许可经营项目,应取得相关部门许可后方可经营）",0
540,300121.SZ,安全生产许可证许可范围内的危险化学品生产（有效期限以许可证为准）。货物及技术进出口业务；橡胶防焦剂 CTP、橡胶助剂的制造，化工产品（不含危险品）销售（ 依法须经批准的项目，经相关部门批准后方可开展经营活动）。,0
542,002456.SZ,开发、生产经营光电器件，光学零件及系统设备，光网络、光通讯零部件及系统设备，电子专用设备仪器，并提供相关的系统集成、技术开发和技术咨询服务，新型电子元器件、光电子元器件、新型显示器件及其关键件的研发、生产、销售和技术服务。,3
546,300263.SZ,一般经营项目：工业传热节能设备、能源管理及系统集成的研发、生产、销售及系统服务；压力容器设计、生产、销售及系统集成服务（凭特种设备设计许可证、制造许可证经营）；环保技术、材料、设备和系统集成的研发、制造、销售和服务；工业及市政环保工程的建设和运营服务；高分子材料及其制品、复合材料及其制品、电子信息材料及其制品、特种功能材料及其制品的研制、生产、销售及系统集成服务。电子信息及特种功能材料研制、生产、销售及系统集成服务。 （国家法律法规规定应经审批方可经营的，经相关权力部门批准后经营）,2
550,002341.SZ,新型材料及其衍生产品的研发；光学胶带、高净化胶带、高净化保护膜、散热膜的制造；显示行业、锂电池行业用功能性薄膜材料及其衍生产品，高分子、高性能复合材料、光学薄膜、功能性薄膜、碳类材料技术及其制品的研发与制造；有机高分子材料及制品的技术开发、销售、售后服务及其他国内商业、物资供销业(不含专营、专控、专卖商品及限制项目)；洁净技术咨询(不含限制项目)；防尘、防静电服装及鞋的生产(生产场地执照另办)；经营进出口业务(法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)；计算机软件开发(不含限制项目)；净化工程设计及安装，纯水工程的设计、施工与咨询；纯水工程设备的生产(由分支机构经营)；工程项目的咨询、管理；机电装饰、中央空调、弱电自控、压力容器工程及设备的设计、施工、安装及咨询；实验室设备、家具及通风系统安装；超净清洗；投资兴办实业(具体项目另行申报，具体由分支机构经营)；普通货运(道路运输经营许可证有效期至2020年03月7日)；销售无纺布制品、日化产品(不含危险化学品)、劳保及防护用品、特种劳动防护用品产品的生产和销售。,0
559,300129.SZ,风力发电设备，钢结构，化工设备制造安装，各类海洋工程设备、设施、平台的设计、建造、组装、销售，从事货物和技术的进出口业务，风力发电设备、辅件、零件销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动),5
561,300109.SZ,研发、生产：药用辅料、原料药（聚维酮碘）、粘合剂、食品添加剂（不溶性聚乙烯聚吡咯烷酮）；聚乙烯吡咯烷酮系列产品、乙烯基甲醚/马来酸酐聚合物（工业级，按照许可证核定的有效期限经营）；医疗技术开发、转让、咨询、服务。Ⅰ、Ⅱ、Ⅲ类医疗器械；Ⅰ、Ⅱ、Ⅲ类诊断试剂的销售；生物技术的研发、技术服务、技术转让、技术咨询。经营本企业自产产品及技术的出口业务和本企业所需的机械设备、零配件、原辅材料及技术的进口业务，但国家限定公司经营或禁止进出口的商品及技术除外**（涉及许可经营项目，应取得相关部门许可后方可经营）,0
562,002453.SZ,计算机软件的技术开发、咨询、服务、成果转让；软件信息服务；计算机系统集成；自动化控制工程设计、安装；计算机及配件的销售；电子设备、通讯设备、计算机硬件及外部设备的生产、销售；供应链管理；经济信息咨询；企业管理；会议服务；自营和代理各类商品及技术的进出口业务(国家限定企业经营或禁止进出口的商品和技术除外)。(依法须经批准的项目，经相关部门批准后方可开展经营活动),1
563,300085.SZ,计算机软硬件、计算机外围设备、金融专用设备、金融机具的技术开发、生产、销售、技术服务；网络技术的开发、技术服务；信息技术研发、技术咨询及技术转让；防盗保险设备、防盗保管设备、现金尾箱、智能金库等安全设备的开发、生产、销售、工程施工及技术服务；自动存取款设备、商用密码产品的技术开发、生产、销售及技术服务；计算机相关软件和算法的技术开发、销售和技术服务；安全技术防范工程的设计、施工及技术服务；计算机系统集成；兴办实业（具体项目另行申报），国内贸易（不含专营、专控、专卖商品），经营进出口业务。,1
567,002380.SZ,自动化、信息化软件、仪器仪表、自动化系统成套设备、计算机监控系统、别墅、公寓智能家居系统及住宅小区、社区智能化系统的设计、开发、生产、销售、调试及售后服务、技术服务、技术咨询、技术转让；机电设备安装；防爆电气产品的设计、生产和销售；自营和代理各类商品和技术的进出口(国家限定公司经营或禁止进出口商品和技术除外)。,5
573,002630.SZ,电站锅炉、工业锅炉、特种锅炉、压力容器、核电配套设备、锅炉辅机、燃烧器及环保设备、钢结构、机械设备、吹灰器及管路系统的设计、制造、安装、改造、维修、销售及咨询服务；压力管道制造、安装、销售及咨询服务；无损检测咨询及服务；石油化工容器、轻工机械、电器机械、机组配套安装及咨询服务；专业生产耐火材料、耐磨材料、耐压材料、自控装置、电站阀门及电磁产品及销售和咨询服务；工矿设备租赁、闲置设备调剂、边角余料的加工及销售；垃圾焚烧发电、生物质能发电、太阳能光伏发电、太阳能光热发电、风力发电、火力发电项目及废水、废气、废固处理项目和水处理项目的专业化开发、改造、投资、建设、运营、维护、培训和咨询；对外承包工程（在资格证书核定范围内经营）；电力工程施工总承包，市政公用工程总承包，建筑工程施工总承包，公路工程施工总承包，建筑工程劳务承包；建筑工程机械与设备租赁；自营对外进出口贸易；国内贸易；金属材料生产、销售；贵金属销售；化工产品及原料生产、销售（不含危险化学品及易制毒品）、咨询；电子通讯设备生产、销售及咨询服务；普通货运；仓储服务；食品经营；环保技术咨询服务。（依法须经批准的项目，经相关部门批准后开展经营活动）,2
575,300277.SZ,开发研究计算机硬件、从事信息网络技术软件开发、公用信息网、专网、企业网的信息系统应用软件开发业务，销售自产产品，并提供相关技术咨询；从事信息通讯网络系统集成技术开发业务；计算机网络系统集成及相关技术服务；安防技术防范系统设计、施工、维修。承装、承修、承试电力设施；自有物业出租；通信设备零售；通信网络支撑系统技术服务；通信工程施工总承包相应资质等级承包工程范围的工程施工；通信工程的技术咨询、技术服务、技术培训。,1
576,002405.SZ,开发智能交通、航空航天遥感、地理信息系统、自动制图、地图编制、互联网地图服务、设备管理、测绘工程、个人数字助理的技术及产品；开发、生产导航电子地图、计算机软、硬件；销售自产产品；技术进出口、货物进出口；经营电信业务；电动汽车充电服务。（企业依法自主选择经营项目，开展经营活动；经营电信业务以及依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。）,1
578,300593.SZ,技术开发、技术服务；技术检测；制造高铁设备、配件、铁路机车车辆配件、航空、 航天器及设备、微特电机及组件、电力电子元器件、变压器、整流器及电感器、配电开关控制设备、计算机零部件、工业控制计算机及系统、通信设备、雷达及配套设备、集成电路、智能消费设备、敏感元件及传感器；软件开发；基础软件服务(不含医用软件)；工程和技术研究与试验发展；货物进出口；技术进出口；代理进出口；销售电源变换器、放大器、通讯产品、电子元器件、 机械设备。,5
580,300799.SZ,技术开发、技术服务；软件开发；集成电路设计；产品设计；生产电子产品、计算机、软件及辅助设备、通讯设备、集成电路(限分支机构经营)；销售电子产品、计算机、软件及辅助设备、通讯设备；基础软件服务；应用软件服务；计算机系统服务；委托加工电子产品、计算机、软件及辅助设备、通讯设备、集成电路。(企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。),1
581,300154.SZ,焊割设备、电源设备、自动化控制系统、配件及辅助设备的技术咨询、技术开发、技术转让、生产、加工及销售；经营进出口业务(按深贸管登证字第2003-1000号经营)。,3
586,300092.SZ,三类压力容器的设计、制造、安装、销售；压力管道安装； 石油钻采设备、 油田环保设备、 采油机械设备、 井口设备、 输油设备、石油钻井机械设备及零配件、 仪器仪表的设计、制造、安装、销售；废旧金属回收、利用；非标准机电设备设计、制造、销售；普通机电设备安装、维修；金属材料（稀贵金属除外）、冶金炉料、 石油助剂、 化工产品（ 均不含危险化学品及易制毒化学品） 的销售；机电设备技术咨询服务； 工程设备租赁及技术服务；工程项目总承包； 经营进出口业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,2
588,300037.SZ,"铝电解电容器、锂离子二级电池专用电子化学材料的开发和产销（以上不含限制项目）；经营进出口业务（按深贸管登字第2003-0939号文执行）。普通货运(凭《道路运输经营许可证》经营)；甲醇（ 1022），乙醇[无水]（ 2568）、 2-丙醇（ 111）、碳酸二甲酯（ 2110）、乙腈（ 2622）、三乙胺（ 1915）、正丁醇（ 2761）、碳酸二乙酯（ 2111）、 N,N-二甲基甲酰胺（ 460）、2-丁氧基乙醇（ 249）、硫酸（ 1302）、盐酸（ 2507）、正磷酸（ 2790）、次磷酸（ 161）、乙酸[含量＞80%]（ 2630）、 氢氧化钠（ 1669）、氨溶液[含氨＞10%]（ 35）、硼酸（ 1609）、对甲基苯磺酸铁溶液（ 2828）、双电层电容器电解液（ 2828）、锂离子电池电解液（ 2828）、 氢氟酸（ 1650）、氟化铵（ 744）、过氧化氢溶液[含量＞8%]（ 903） (凭《危险化学品经营许可证》经营)。自有房屋租赁。",0
594,300131.SZ,芯片及其衍生产品的设计开发、销售及技术服务；微电子产品、计算机软硬件及系统集成；电子元器件的渠道分销及技术解决方案等增值服务；智能控制产品的开发、生产、销售及技术服务；货物及技术进出口；企业管理咨询服务；自有物业租赁。,3
595,002465.SZ,通信系统设备制造； 卫星通信技术的研究、开发； 频谱监测技术的研究、开发； 电子元器件零售； 软件开发； 房屋租赁； 商品批发贸易（许可审批类商品除外）； 电子、通信与自动控制技术研究、开发； 通信终端设备制造； 电子产品零售； 计算机信息安全设备制造； 信息技术咨询服务； 软件零售；软件批发； 技术进出口； 通信系统工程服务； 计算机网络系统工程服务； 网络技术的研究、开发； 货物进出口（专营专控商品除外）； 电子元件及组件制造； 雷达及配套设备制造； 通信设备零售； 电子产品批发； 导航、气象及海洋专用仪器制造； 计算机技术开发、技术服务； 雷达、导航与测控系统工程安装服务； 雷达、无线电导航设备专业修理； 电子自动化工程安装服务； 电子设备工程安装服务；智能化安装工程服务； 通信线路和设备的安装； 地理信息加工处理； 物联网技术研究开发； 安全技术防范系统设计、施工、维修； 商品零售贸易（许可审批类商品除外）； 汽车销售； 物联网服务； 智能机器系统生产； 智能机器系统销售； 智能机器系统技术服务； 机器人系统生产； 机器人系统销售； 机器人的技术研究、技术开发； 机器人系统技术服务； 人工智能算法软件的技术开发与技术服务； 无人机软硬件的技术开发、应用。,4
598,002442.SZ,炭黑的生产、销售；电力生产、服务；塑料制品、橡胶轮胎、橡塑产品的加工、销售；炭黑原料、五金机电、化工产品的销售；偏氟乙烯、盐酸(30%)的生产、销售；饲料添加剂：二氧化硅的生产、销售；热力生产供应；货物进出口(依法须经批准的项目，经相关部门批准后方可开展经营活动)。,0
600,002401.SZ,智能交通系统，交通及航运信息化，工业自动化，安全防范工程领域的软、硬件产品科研、开发、销售、系统集成，承揽相关工程项目的设计、施工和工程承包；第一类增值电信业务、第二类增值电信业务、基础电信业务；网络技术开发、互联网信息服务；自营技术产品的进出口业务以及技术咨询、技术开发、技术转让和技术服务。,1
601,300136.SZ,移动终端天线、3G终端天线、模组天线、3D精密成型天线、高性能天线连接器、音频模组的设计、技术开发、生产和销售。国内商业、物资供销业，货物及技术进出口，国家法律法规明令禁止项目以外的其他项目。,4
602,002748.SZ,烧碱、盐酸、液氯、氢气、硫酸、 AC 发泡剂（偶氮二甲酰胺）、次氯酸钠溶液、水合肼溶液、氯化亚砜、液氨、氨水、液体二氧化硫、 4-氯丁酸甲酯、氯代乙二醇单丙醚、 双氧水、液体消毒剂及上述产品的副产品（危险化学品除外）的生产、销售（有效期至 2021 年 1 月 18 日）；化工产品的技术开发、技术转让、技术服务；上述产品的原辅材料、机械设备、仪器仪表及零配件、包装制品的销售；本企业自产的化工产品的出口；本企业生产、科研所需的原材料、机械设备、仪器仪表、零配件的出口（凭对外贸易经营者备案登记表经营）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,0
603,300193.SZ,焊割设备及配件、五金制品、电子设备、电源设备及配件、焊接材料、机器人及自动化关键器件的研发、生产、加工、销售及技术服务；机器人系统集成业务的研发及市场推广；焊割设备相关软件销售及技术服务；焊割设备租赁及房屋租赁； 货物及技术进出口（以上项目均不含法律、行政法规、国务院决定规定需前置审批及禁止项目） 。,2
611,300098.SZ,通信网络运维信息系统、动力环境监控系统、数字图像监控系统、物联网技术开发及系统建设，计算机软件开发，系统集成及相关技术服务；研发、生产、销售：通信产品、无线通讯电子产品(手持终端、车载终端、行业手机、无线传输设备)、通信设备(不含卫星电视广播地面接收设备、发射设备)、监控设备、节能设备、低压配电设备、通信电源、仪器仪表、电子产品及传感器；通信工程、网络工程、安防工程的设计、安装、维护；通信技术服务、节能服务(以上不含电信增值业务等许可经营项目)；信息系统集成服务；信息技术咨询服务；信息电子技术服务；机电设备安装服务；房屋建筑工程施工；市政公用工程施工；通信设施安装工程服务；园林绿化工程服务；企业自有资金投资；房屋租赁；场地租赁(不含仓储)；机械设备租赁；计算机及通讯设备租赁；办公设备租赁服务；非许可类医疗器械经营(即不需要申请《医疗器械经营企业许可证》即可经营的医疗器械，包括第一类医疗器械和国家规定不需要申请《医疗器械经营企业许可证》即可经营的第二类医疗器械)；货物进出口、技术进出口(法律、行政法规禁止的项目除外；法律、行政法规限制的项目须取得许可后方可经营)。(依法需经批准的项目，经相关部门批准后方可开展经营活动。),4
612,300036.SZ,许可经营项目：无。一般经营项目：地理信息系统、遥感、全球定位系统、办公自动化软件技术开发、技术咨询、技术转让、技术服务；电子计算机系统集成；销售开发后的产品；经营本企业和成员企业自产产品及技术出口业务；本企业和成员企业所需的原辅材料、机械设备、仪器仪表、零配件及技术的进口业务(国家限定公司经营和国家禁止进出口的商品除外)；经营进料加工和三来一补业务；技术培训；出租办公用房(依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动)。,1
613,300054.SZ,电子信息材料、半导体及光电材料、功能性新材料的研制、生产、销售及服务；芯片设计和软件开发业务及服务；云打印及数字快印、服务(不含印刷)；新材料、软件及芯片的技术开发、技术服务、技术转让及服务；经营本企业和本企业成员自产产品及相关技术的出口业务；经营本企业和本企业成员企业生产、科研所需的原辅材料、机械设备、仪器仪表、零配件及相关技术的进口业务，经营本企业的进料加工和“三来一补”业务；房屋租赁；企业管理咨询及服务；专利转让(涉及许可经营项目，应取得相关部门许可后方可经营)。,0
617,300229.SZ,技术推广、技术开发、技术转让、技术服务、技术咨询；技术检测；投资管理；软件服务、计算机系统服务；数据处理服务；计算机维修、计算机技术培训；销售计算机、软件及辅助设备、电子产品、通讯设备。(依法须经批准的项目，经相关部门批准后方依批准的内容开展经营活动。),1
618,300661.SZ,研发、委托生产集成电路产品、电子产品、软件；销售自产产品；集成电路产品、电子产品、软件的批发；提供技术开发、技术转让、技术咨询、技术培训；技术进出口、货物进出口。（上述经营范围不涉及国营贸易管理商品，涉及配额、许可证管理商品的，按国家有关规定办理申请。）（企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。）,3
620,300440.SZ,轨道交通、机械、轻工、电气、电子通讯材料、计算机及软件、网络信息方面的技术开发、技术咨询、技术服务、技术转让以及以上相关产品的生产(涉及工业行业另设分支机构经营或另择经营场地经营)、销售(国家有专项规定的除外)；防雷工程设计、施工、安全技术防范工程设计施工、建筑智能化工程施工、机电设备的安装及维护(涉及资质许可的凭相关资质证从事经营)；土木工程技术的技术服务(国家有专项规定的除外)；信息服务(不含证券及中介业务)；货物进出口和技术进出口；房屋租赁；(依法须经批准的项目，经相关部门批准后方可开展经营活动)。,1
621,300065.SZ,技术开发、转让、咨询、服务、培训；生产船舶电子集成系统；船舶智能化系统，雷达系统及其信息应用、海洋信息化系统、海洋自动化观探测设备、海洋工程装备、无人船（艇）及其控制系统、专用装置的产品样机制造（含中试、研发、设计、营销、财务、技术服务、总部管理）；生产制造船舶智能化系统、雷达系统及其信息应用、海洋信息化系统、海洋自动化观探测设备、海洋工程装备、无人船（艇）及其控制系统、专用装置（限分支机构经营）；销售开发后的产品、通信设备、五金交电、船舶电子设备、机械设备；经营本企业自产产品的出口业务和本企业所需的机械设备、零配件、原辅材料的进口业务，但国家限定公司经营或禁止进出口的商品及技术除外。（企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。）,1
628,002389.SZ,航空、航天器及设备的研发、设计、生产、维修、销售，电容器用薄膜、光学级聚酯薄膜、太阳能电池背材膜、包装膜、电容器制造、销售，航空、航天器及设备技术咨询服务，设备租赁，计算机软件的设计、研发、安装、调试及技术服务，自有房产及设备租赁，从事进出口业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动),3
630,002387.SZ,显示器及模块产品的研发、生产、销售、技术咨询、技术服务； 货物及技术的进出口业务（上述研发、生产限下属公司经营）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,3
631,300048.SZ,高压变频器、新能源汽车及其充电桩产业链运营的技术开发、技术转让、技术服务、技术咨询；制造高压变频器；销售自产产品；系统集成；货物进出口、技术进出口。（企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本书产业政策禁止和限制类项目的经营活动。）,5
632,300810.SZ,技术开发、技术推广、技术转让、技术咨询、技术服务；数据处理（数据处理中的银行卡中心、 PUE 值在 1.5以上的云计算数据中心除外）；软件开发；基础软件服务；应用软件服务； 电子信息设备、雷达、通信设备、超声波探测搜索设备的研发、制造及系统集成； 计算机系统集成；销售计算机、软件及辅助设备、电子产品、模拟训练产品、机械设备、通讯设备。 (企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。 ),1
